Dates,Adj Close,Close,High,Low,Open,Volume
2016-03-11,17213.310546875,17213.310546875,17293.33984375,17014.990234375,17014.990234375,4078620000
2016-03-14,17229.130859375,17229.130859375,17326.0,17092.029296875,17207.490234375,3487850000
2016-03-15,17251.529296875,17251.529296875,17301.55078125,17054.5,17217.150390625,3560280000
2016-03-16,17325.759765625,17325.759765625,17415.5390625,17129.560546875,17249.33984375,4057020000
2016-03-17,17481.490234375,17481.490234375,17577.029296875,17232.66015625,17321.380859375,4530480000
2016-03-18,17602.30078125,17602.30078125,17707.25,17421.30078125,17481.490234375,6503140000
2016-03-21,17623.869140625,17623.869140625,17721.73046875,17477.939453125,17589.69921875,3376600000
2016-03-22,17582.5703125,17582.5703125,17698.890625,17484.439453125,17602.7109375,3418460000
2016-03-23,17502.58984375,17502.58984375,17655.060546875,17419.7890625,17588.810546875,3639510000
2016-03-24,17515.73046875,17515.73046875,17560.51953125,17306.75,17485.330078125,3407720000
2016-03-28,17535.390625,17535.390625,17631.94921875,17443.490234375,17526.080078125,2809090000
2016-03-29,17633.109375,17633.109375,17676.119140625,17385.9609375,17512.580078125,3822330000
2016-03-30,17716.66015625,17716.66015625,17857.2890625,17625.890625,17652.359375,3590310000
2016-03-31,17685.08984375,17685.08984375,17835.51953125,17606.849609375,17716.05078125,3715280000
2016-04-01,17792.75,17792.75,17838.5,17514.30078125,17661.740234375,3749990000
2016-04-04,17737.0,17737.0,17886.330078125,17657.23046875,17799.390625,3485710000
2016-04-05,17603.3203125,17603.3203125,17755.080078125,17517.55078125,17718.029296875,4154920000
2016-04-06,17716.05078125,17716.05078125,17756.220703125,17486.220703125,17605.44921875,3750800000
2016-04-07,17541.9609375,17541.9609375,17698.140625,17444.609375,17687.279296875,3801250000
2016-04-08,17576.9609375,17576.9609375,17740.529296875,17505.4296875,17564.2890625,3359530000
2016-04-11,17556.41015625,17556.41015625,17780.150390625,17517.0,17586.48046875,3567840000
2016-04-12,17721.25,17721.25,17781.349609375,17502.310546875,17571.33984375,4239740000
2016-04-13,17908.279296875,17908.279296875,17977.310546875,17726.1796875,17741.66015625,4191830000
2016-04-14,17926.4296875,17926.4296875,18030.66015625,17804.490234375,17912.25,3765870000
2016-04-15,17897.4609375,17897.4609375,18007.509765625,17805.3203125,17925.94921875,3701450000
2016-04-18,18004.16015625,18004.16015625,18061.55078125,17795.759765625,17890.19921875,3316880000
2016-04-19,18053.599609375,18053.599609375,18186.939453125,17888.83984375,18012.099609375,3896830000
2016-04-20,18096.26953125,18096.26953125,18246.48046875,17931.2890625,18059.490234375,4184880000
2016-04-21,17982.51953125,17982.51953125,18193.19921875,17897.150390625,18092.83984375,4175290000
2016-04-22,18003.75,18003.75,18116.400390625,17847.08984375,17985.05078125,3790580000
2016-04-25,17977.240234375,17977.240234375,18038.330078125,17803.58984375,17990.939453125,3319740000
2016-04-26,17990.3203125,17990.3203125,18101.330078125,17867.08984375,17987.380859375,3557190000
2016-04-27,18041.55078125,18041.55078125,18133.109375,17851.029296875,17996.140625,4100110000
2016-04-28,17830.759765625,17830.759765625,18089.419921875,17763.94921875,18023.880859375,4309840000
2016-04-29,17773.640625,17773.640625,17893.779296875,17600.55078125,17830.759765625,4704720000
2016-05-02,17891.16015625,17891.16015625,17958.990234375,17706.80078125,17783.779296875,3841110000
2016-05-03,17750.91015625,17750.91015625,17870.75,17623.83984375,17870.75,4173390000
2016-05-04,17651.259765625,17651.259765625,17794.150390625,17530.23046875,17735.01953125,4058560000
2016-05-05,17660.7109375,17660.7109375,17791.0,17567.169921875,17664.48046875,4008530000
2016-05-06,17740.630859375,17740.630859375,17785.830078125,17519.119140625,17650.30078125,3796350000
2016-05-09,17705.91015625,17705.91015625,17839.970703125,17612.91015625,17743.849609375,3788620000
2016-05-10,17928.349609375,17928.349609375,17962.9609375,17726.66015625,17726.66015625,3600200000
2016-05-11,17711.119140625,17711.119140625,17949.359375,17673.279296875,17919.029296875,3821980000
2016-05-12,17720.5,17720.5,17863.58984375,17591.9609375,17711.119140625,3782390000
2016-05-13,17535.3203125,17535.3203125,17790.349609375,17499.810546875,17711.119140625,3579880000
2016-05-16,17710.7109375,17710.7109375,17780.220703125,17496.150390625,17531.759765625,3501360000
2016-05-17,17529.98046875,17529.98046875,17768.509765625,17449.55078125,17701.4609375,4108960000
2016-05-18,17526.619140625,17526.619140625,17667.560546875,17351.8203125,17501.279296875,4101320000
2016-05-19,17435.400390625,17435.400390625,17571.859375,17280.69921875,17514.16015625,3846770000
2016-05-20,17500.939453125,17500.939453125,17630.6796875,17395.0,17437.3203125,3507650000
2016-05-23,17492.9296875,17492.9296875,17610.169921875,17410.609375,17507.0390625,3055480000
2016-05-24,17706.05078125,17706.05078125,17776.0390625,17525.189453125,17525.189453125,3627340000
2016-05-25,17851.509765625,17851.509765625,17946.970703125,17714.369140625,17735.08984375,3859160000
2016-05-26,17828.2890625,17828.2890625,17940.08984375,17755.109375,17859.51953125,3230990000
2016-05-27,17873.220703125,17873.220703125,17926.76953125,17775.58984375,17826.849609375,3079150000
2016-05-31,17787.19921875,17787.19921875,17958.9609375,17700.669921875,17891.5,4514410000
2016-06-01,17789.669921875,17789.669921875,17841.919921875,17598.76953125,17754.55078125,3525170000
2016-06-02,17838.560546875,17838.560546875,17862.939453125,17666.119140625,17789.05078125,3632720000
2016-06-03,17807.060546875,17807.060546875,17873.220703125,17653.73046875,17799.80078125,3627780000
2016-06-06,17920.330078125,17920.330078125,18003.439453125,17782.400390625,17825.689453125,3442020000
2016-06-07,17938.279296875,17938.279296875,18069.279296875,17885.41015625,17936.220703125,3534730000
2016-06-08,18005.05078125,18005.05078125,18084.44921875,17884.720703125,17931.91015625,3562060000
2016-06-09,17985.189453125,17985.189453125,18045.0390625,17859.9296875,17969.98046875,3290320000
2016-06-10,17865.33984375,17865.33984375,17963.75,17767.48046875,17938.8203125,3515010000
2016-06-13,17732.48046875,17732.48046875,17948.2109375,17685.849609375,17830.5,3392030000
2016-06-14,17674.8203125,17674.8203125,17800.66015625,17539.98046875,17710.76953125,3759770000
2016-06-15,17640.169921875,17640.169921875,17815.310546875,17600.349609375,17703.650390625,3544720000
2016-06-16,17733.099609375,17733.099609375,17769.5703125,17438.66015625,17602.23046875,3628280000
2016-06-17,17675.16015625,17675.16015625,17803.599609375,17566.91015625,17733.439453125,4952630000
2016-06-20,17804.869140625,17804.869140625,17991.51953125,17736.869140625,17736.869140625,3467440000
2016-06-21,17829.73046875,17829.73046875,17925.669921875,17746.109375,17827.330078125,3232880000
2016-06-22,17780.830078125,17780.830078125,17952.0390625,17740.2890625,17832.669921875,3168160000
2016-06-23,18011.0703125,18011.0703125,18053.599609375,17844.109375,17844.109375,3297940000
2016-06-24,17400.75,17400.75,17946.630859375,17300.400390625,17946.630859375,7597450000
2016-06-27,17140.240234375,17140.240234375,17355.2109375,17005.439453125,17355.2109375,5431220000
2016-06-28,17409.720703125,17409.720703125,17453.9296875,17174.9609375,17190.509765625,4385810000
2016-06-29,17694.6796875,17694.6796875,17737.380859375,17456.01953125,17456.01953125,4241740000
2016-06-30,17929.990234375,17929.990234375,17970.259765625,17647.189453125,17719.5390625,4622820000
2016-07-01,17949.369140625,17949.369140625,18064.220703125,17856.029296875,17924.240234375,3458890000
2016-07-05,17840.619140625,17840.619140625,17972.240234375,17719.130859375,17904.44921875,3658380000
2016-07-06,17918.619140625,17918.619140625,17956.3203125,17660.9296875,17807.470703125,3909380000
2016-07-07,17895.880859375,17895.880859375,18030.2109375,17794.220703125,17927.419921875,3604550000
2016-07-08,18146.740234375,18146.740234375,18187.669921875,17943.75,17971.220703125,3607500000
2016-07-11,18226.9296875,18226.9296875,18323.970703125,18141.970703125,18161.529296875,3253340000
2016-07-12,18347.669921875,18347.669921875,18430.359375,18218.439453125,18259.119140625,4097820000
2016-07-13,18372.119140625,18372.119140625,18449.08984375,18271.41015625,18356.779296875,3502320000
2016-07-14,18506.41015625,18506.41015625,18610.6796875,18404.55078125,18414.30078125,3465610000
2016-07-15,18516.55078125,18516.55078125,18615.439453125,18436.150390625,18508.880859375,3122600000
2016-07-18,18533.05078125,18533.05078125,18610.94921875,18428.029296875,18521.55078125,3009310000
2016-07-19,18559.009765625,18559.009765625,18643.94921875,18408.169921875,18503.119140625,2968340000
2016-07-20,18595.029296875,18595.029296875,18687.9296875,18496.2109375,18582.69921875,3211860000
2016-07-21,18517.23046875,18517.23046875,18654.16015625,18431.109375,18595.029296875,3438900000
2016-07-22,18570.849609375,18570.849609375,18613.490234375,18440.669921875,18531.75,3023280000
2016-07-25,18493.060546875,18493.060546875,18594.380859375,18403.2109375,18554.759765625,3057240000
2016-07-26,18473.75,18473.75,18603.560546875,18337.91015625,18497.369140625,3442350000
2016-07-27,18472.169921875,18472.169921875,18631.150390625,18380.75,18473.26953125,3995500000
2016-07-28,18456.349609375,18456.349609375,18536.720703125,18322.16015625,18461.009765625,3664240000
2016-07-29,18432.240234375,18432.240234375,18528.189453125,18313.669921875,18442.51953125,4038840000
2016-08-01,18404.509765625,18404.509765625,18524.080078125,18301.029296875,18432.240234375,3505990000
2016-08-02,18313.76953125,18313.76953125,18447.859375,18217.0703125,18401.150390625,3848750000
2016-08-03,18355.0,18355.0,18416.359375,18229.810546875,18313.080078125,3786530000
2016-08-04,18352.05078125,18352.05078125,18448.609375,18277.5390625,18351.4296875,3709200000
2016-08-05,18543.529296875,18543.529296875,18593.009765625,18389.8203125,18402.80078125,3663070000
2016-08-08,18529.2890625,18529.2890625,18622.939453125,18455.119140625,18541.890625,3327550000
2016-08-09,18533.05078125,18533.05078125,18629.75,18466.55078125,18538.05078125,3334300000
2016-08-10,18495.66015625,18495.66015625,18617.80078125,18417.66015625,18541.48046875,3254950000
2016-08-11,18613.51953125,18613.51953125,18685.359375,18483.98046875,18519.080078125,3423160000
2016-08-12,18576.470703125,18576.470703125,18606.060546875,18535.859375,18595.650390625,3000660000
2016-08-15,18636.05078125,18636.05078125,18722.609375,18559.9296875,18594.8203125,3078530000
2016-08-16,18552.01953125,18552.01953125,18673.099609375,18484.2890625,18614.48046875,3196400000
2016-08-17,18573.939453125,18573.939453125,18612.80078125,18432.689453125,18537.08984375,3388910000
2016-08-18,18597.69921875,18597.69921875,18661.150390625,18491.55078125,18566.5390625,3300570000
2016-08-19,18552.5703125,18552.5703125,18628.51953125,18436.390625,18585.169921875,3084800000
2016-08-22,18529.419921875,18529.419921875,18603.08984375,18425.529296875,18535.859375,2777550000
2016-08-23,18547.30078125,18547.30078125,18675.390625,18505.619140625,18568.939453125,3041490000
2016-08-24,18481.48046875,18481.48046875,18599.0703125,18411.80078125,18537.5,3148280000
2016-08-25,18448.41015625,18448.41015625,18545.0,18372.66015625,18471.2109375,2969310000
2016-08-26,18395.400390625,18395.400390625,18597.220703125,18317.23046875,18467.919921875,3342340000
2016-08-29,18502.990234375,18502.990234375,18563.66015625,18386.16015625,18421.2890625,2654780000
2016-08-30,18454.30078125,18454.30078125,18568.970703125,18378.9296875,18491.279296875,3006800000
2016-08-31,18400.880859375,18400.880859375,18478.16015625,18308.220703125,18436.69921875,3766390000
2016-09-01,18419.30078125,18419.30078125,18484.400390625,18268.5703125,18400.880859375,3392120000
2016-09-02,18491.9609375,18491.9609375,18584.759765625,18409.26953125,18466.009765625,3091120000
2016-09-06,18538.119140625,18538.119140625,18623.2109375,18414.169921875,18493.400390625,3447650000
2016-09-07,18526.140625,18526.140625,18595.990234375,18423.9609375,18527.7109375,3319420000
2016-09-08,18479.91015625,18479.91015625,18584.41015625,18369.26953125,18486.689453125,3727840000
2016-09-09,18085.44921875,18085.44921875,18414.439453125,18080.650390625,18404.169921875,4233960000
2016-09-12,18325.0703125,18325.0703125,18372.189453125,17949.5390625,18028.94921875,4010480000
2016-09-13,18066.75,18066.75,18262.990234375,18001.970703125,18262.990234375,4141670000
2016-09-14,18034.76953125,18034.76953125,18198.33984375,17957.7890625,18073.390625,3664100000
2016-09-15,18212.48046875,18212.48046875,18274.490234375,17977.330078125,18024.91015625,3373720000
2016-09-16,18123.80078125,18123.80078125,18238.330078125,18016.9296875,18217.2109375,5014360000
2016-09-19,18120.169921875,18120.169921875,18297.640625,18070.720703125,18154.8203125,3163000000
2016-09-20,18129.9609375,18129.9609375,18269.25,18088.76953125,18175.359375,3140730000
2016-09-21,18293.69921875,18293.69921875,18339.279296875,18083.83984375,18164.9609375,3712090000
2016-09-22,18392.4609375,18392.4609375,18497.41015625,18327.94921875,18343.759765625,3552830000
2016-09-23,18261.44921875,18261.44921875,18438.6796875,18210.7109375,18377.359375,3317190000
2016-09-26,18094.830078125,18094.830078125,18240.25,18027.650390625,18217.759765625,3216170000
2016-09-27,18228.30078125,18228.30078125,18271.2109375,18019.189453125,18099.2109375,3437770000
2016-09-28,18339.240234375,18339.240234375,18411.529296875,18135.26953125,18240.490234375,3891460000
2016-09-29,18143.44921875,18143.44921875,18421.900390625,18073.69921875,18322.880859375,4249220000
2016-09-30,18308.150390625,18308.150390625,18402.189453125,18163.380859375,18196.939453125,4173340000
2016-10-03,18253.849609375,18253.849609375,18339.7890625,18155.19921875,18279.599609375,3137550000
2016-10-04,18168.44921875,18168.44921875,18375.23046875,18094.279296875,18267.6796875,3750890000
2016-10-05,18281.029296875,18281.029296875,18370.16015625,18158.880859375,18205.5,3906550000
2016-10-06,18268.5,18268.5,18345.55078125,18103.69921875,18280.419921875,3461550000
2016-10-07,18240.490234375,18240.490234375,18366.669921875,18116.30078125,18295.349609375,3619890000
2016-10-10,18329.0390625,18329.0390625,18464.83984375,18251.19921875,18282.94921875,2916550000
2016-10-11,18128.66015625,18128.66015625,18338.150390625,18050.9296875,18309.58984375,3438270000
2016-10-12,18144.19921875,18144.19921875,18230.599609375,18036.9609375,18132.630859375,2977100000
2016-10-13,18098.939453125,18098.939453125,18155.5703125,17911.640625,18081.880859375,3580450000
2016-10-14,18138.380859375,18138.380859375,18303.76953125,18101.919921875,18177.349609375,3228150000
2016-10-17,18086.400390625,18086.400390625,18216.2109375,18013.30078125,18138.73046875,2830390000
2016-10-18,18161.939453125,18161.939453125,18293.400390625,18050.619140625,18157.220703125,3170000000
2016-10-19,18202.619140625,18202.619140625,18322.08984375,18105.919921875,18175.16015625,3362670000
2016-10-20,18162.349609375,18162.349609375,18295.1796875,18068.80078125,18161.869140625,3337170000
2016-10-21,18145.7109375,18145.7109375,18219.30078125,17979.880859375,18152.630859375,3448850000
2016-10-24,18223.029296875,18223.029296875,18342.98046875,18140.33984375,18197.140625,3357320000
2016-10-25,18169.26953125,18169.26953125,18327.91015625,18072.5390625,18206.51953125,3751340000
2016-10-26,18199.330078125,18199.330078125,18308.94921875,17988.369140625,18103.80078125,3775200000
2016-10-27,18169.6796875,18169.6796875,18340.869140625,18084.759765625,18234.810546875,4204830000
2016-10-28,18161.189453125,18161.189453125,18326.880859375,18040.939453125,18193.7890625,4019510000
2016-10-31,18142.419921875,18142.419921875,18256.890625,18069.970703125,18176.599609375,3922400000
2016-11-01,18037.099609375,18037.099609375,18222.099609375,17928.140625,18158.41015625,4532160000
2016-11-02,17959.640625,17959.640625,18110.779296875,17885.7109375,18017.720703125,4248580000
2016-11-03,17930.669921875,17930.669921875,18077.259765625,17870.0,17978.75,3886740000
2016-11-04,17888.279296875,17888.279296875,18053.509765625,17815.009765625,17928.349609375,3837860000
2016-11-07,18259.599609375,18259.599609375,18292.779296875,17994.640625,17994.640625,3736060000
2016-11-08,18332.740234375,18332.740234375,18427.7890625,18153.1796875,18251.380859375,3916930000
2016-11-09,18589.689453125,18589.689453125,18715.099609375,18084.25,18317.259765625,6264150000
2016-11-10,18807.880859375,18807.880859375,19020.720703125,18500.44921875,18603.140625,6451640000
2016-11-11,18847.66015625,18847.66015625,18944.119140625,18633.0390625,18781.650390625,4988050000
2016-11-14,18868.689453125,18868.689453125,19098.0390625,18651.25,18876.76953125,5367200000
2016-11-15,18923.060546875,18923.060546875,19013.4609375,18704.08984375,18858.2109375,4543860000
2016-11-16,18868.140625,18868.140625,18993.2890625,18736.44921875,18909.849609375,3830590000
2016-11-17,18903.8203125,18903.8203125,18989.509765625,18750.419921875,18866.220703125,3809160000
2016-11-18,18867.9296875,18867.9296875,18995.619140625,18781.5390625,18905.330078125,3572400000
2016-11-21,18956.689453125,18956.689453125,19026.640625,18814.44921875,18898.6796875,3607010000
2016-11-22,19023.869140625,19023.869140625,19114.890625,18877.419921875,18970.390625,3957940000
2016-11-23,19083.1796875,19083.1796875,19154.369140625,18920.740234375,19015.51953125,3418640000
2016-11-25,19152.140625,19152.140625,19211.509765625,19052.01953125,19093.720703125,1584600000
2016-11-28,19097.900390625,19097.900390625,19201.9609375,18999.2890625,19122.140625,3505650000
2016-11-29,19121.599609375,19121.599609375,19214.970703125,18997.369140625,19064.0703125,3706560000
2016-11-30,19123.580078125,19123.580078125,19326.5,19035.859375,19135.640625,5533980000
2016-12-01,19191.9296875,19191.9296875,19340.740234375,19017.109375,19149.19921875,5063740000
2016-12-02,19170.419921875,19170.419921875,19284.279296875,19057.939453125,19161.25,3779500000
2016-12-05,19216.240234375,19216.240234375,19274.849609375,19186.73046875,19244.349609375,3895230000
2016-12-06,19251.779296875,19251.779296875,19332.69921875,19105.5,19219.91015625,3855320000
2016-12-07,19549.619140625,19549.619140625,19584.169921875,19162.9296875,19241.990234375,4501820000
2016-12-08,19614.810546875,19614.810546875,19722.369140625,19448.669921875,19554.55078125,4200580000
2016-12-09,19756.849609375,19756.849609375,19801.869140625,19533.869140625,19631.349609375,3884480000
2016-12-12,19796.4296875,19796.4296875,19926.509765625,19626.419921875,19770.19921875,4034510000
2016-12-13,19911.2109375,19911.2109375,19953.75,19846.44921875,19852.2109375,3857590000
2016-12-14,19792.529296875,19792.529296875,20046.4609375,19696.240234375,19876.130859375,4406970000
2016-12-15,19852.240234375,19852.240234375,20004.640625,19725.44921875,19814.44921875,4168200000
2016-12-16,19843.41015625,19843.41015625,20004.650390625,19742.5703125,19909.009765625,5920340000
2016-12-19,19883.060546875,19883.060546875,19989.55078125,19752.119140625,19836.66015625,3248370000
2016-12-20,19974.619140625,19974.619140625,20065.189453125,19853.48046875,19920.58984375,3298780000
2016-12-21,19941.9609375,19941.9609375,20059.23046875,19860.349609375,19968.970703125,2852230000
2016-12-22,19918.880859375,19918.880859375,20023.9609375,19801.630859375,19922.6796875,2876320000
2016-12-23,19933.810546875,19933.810546875,19990.240234375,19835.869140625,19908.609375,2020550000
2016-12-27,19945.0390625,19945.0390625,20032.419921875,19885.7890625,19948.330078125,1987080000
2016-12-28,19833.6796875,19833.6796875,20020.16015625,19807.150390625,19964.310546875,2392360000
2016-12-29,19819.779296875,19819.779296875,19925.900390625,19749.73046875,19837.609375,2336370000
2016-12-30,19762.599609375,19762.599609375,19895.150390625,19694.390625,19833.169921875,2670900000
2017-01-03,19881.759765625,19881.759765625,20021.599609375,19694.359375,19872.859375,3770530000
2017-01-04,19942.16015625,19942.16015625,20037.419921875,19812.150390625,19890.939453125,3764890000
2017-01-05,19899.2890625,19899.2890625,20031.400390625,19747.599609375,19922.560546875,3761820000
2017-01-06,19963.80078125,19963.80078125,20048.51953125,19781.189453125,19906.9609375,3339890000
2017-01-09,19887.380859375,19887.380859375,20021.529296875,19807.51953125,19931.41015625,3217610000
2017-01-10,19855.529296875,19855.529296875,20007.4609375,19745.439453125,19876.349609375,3638790000
2017-01-11,19954.279296875,19954.279296875,20030.369140625,19779.140625,19887.380859375,3620410000
2017-01-12,19891.0,19891.0,19981.470703125,19721.439453125,19926.2109375,3462130000
2017-01-13,19885.73046875,19885.73046875,20009.41015625,19802.900390625,19912.5390625,3081270000
2017-01-17,19826.76953125,19826.76953125,19882.990234375,19775.349609375,19848.8203125,3584990000
2017-01-18,19804.720703125,19804.720703125,19922.640625,19667.130859375,19822.73046875,3315250000
2017-01-19,19732.400390625,19732.400390625,19893.23046875,19654.4609375,19813.55078125,3165970000
2017-01-20,19827.25,19827.25,19922.94921875,19695.419921875,19795.060546875,3524970000
2017-01-23,19799.849609375,19799.849609375,19900.490234375,19666.55078125,19794.7890625,3152710000
2017-01-24,19912.7109375,19912.7109375,20022.25,19693.400390625,19794.6796875,3810960000
2017-01-25,20068.509765625,20068.509765625,20179.560546875,19904.01953125,19994.48046875,3846020000
2017-01-26,20100.91015625,20100.91015625,20212.939453125,19984.66015625,20076.25,3610360000
2017-01-27,20093.779296875,20093.779296875,20203.109375,19980.0,20103.359375,3135890000
2017-01-30,19971.130859375,19971.130859375,20086.51953125,19822.73046875,20028.619140625,3591270000
2017-01-31,19864.08984375,19864.08984375,19996.330078125,19718.189453125,19913.16015625,4087450000
2017-02-01,19890.939453125,19890.939453125,20054.470703125,19779.44921875,19923.810546875,3916610000
2017-02-02,19884.91015625,19884.91015625,19989.51953125,19731.849609375,19858.33984375,3807710000
2017-02-03,20071.4609375,20071.4609375,20145.369140625,19901.41015625,19964.2109375,3597970000
2017-02-06,20052.419921875,20052.419921875,20156.75,19945.619140625,20025.609375,3109050000
2017-02-07,20090.2890625,20090.2890625,20155.349609375,20068.6796875,20107.619140625,3448690000
2017-02-08,20054.33984375,20054.33984375,20143.470703125,19949.1796875,20049.2890625,3609740000
2017-02-09,20172.400390625,20172.400390625,20257.25,20014.8203125,20061.73046875,3677940000
2017-02-10,20269.369140625,20269.369140625,20352.33984375,20137.029296875,20211.23046875,3475020000
2017-02-13,20412.16015625,20412.16015625,20483.009765625,20264.1796875,20338.5390625,3349730000
2017-02-14,20504.41015625,20504.41015625,20544.779296875,20312.349609375,20374.220703125,3520910000
2017-02-15,20611.859375,20611.859375,20668.5703125,20438.220703125,20504.26953125,3775590000
2017-02-16,20619.76953125,20619.76953125,20732.009765625,20494.619140625,20627.310546875,3672370000
2017-02-17,20624.05078125,20624.05078125,20684.009765625,20456.30078125,20564.130859375,3513060000
2017-02-21,20743.0,20743.0,20817.259765625,20588.23046875,20663.4296875,3579780000
2017-02-22,20775.599609375,20775.599609375,20848.369140625,20625.830078125,20715.41015625,3468670000
2017-02-23,20810.3203125,20810.3203125,20928.66015625,20691.5703125,20817.2109375,4015260000
2017-02-24,20821.759765625,20821.759765625,20881.75,20652.41015625,20751.91015625,3831570000
2017-02-27,20837.439453125,20837.439453125,20915.9609375,20706.19921875,20808.7109375,3582610000
2017-02-28,20812.240234375,20812.240234375,20921.640625,20720.779296875,20833.880859375,4210140000
2017-03-01,21115.55078125,21115.55078125,21212.939453125,20924.140625,20957.2890625,4345180000
2017-03-02,21002.970703125,21002.970703125,21200.310546875,20939.349609375,21128.91015625,3821320000
2017-03-03,21005.7109375,21005.7109375,21113.810546875,20898.599609375,21008.75,3555260000
2017-03-06,20954.33984375,20954.33984375,21041.619140625,20838.5703125,20955.7109375,3232700000
2017-03-07,20924.759765625,20924.759765625,21032.240234375,20836.140625,20934.890625,3518390000
2017-03-08,20855.73046875,20855.73046875,21027.44921875,20787.419921875,20940.439453125,3812100000
2017-03-09,20858.189453125,20858.189453125,20966.05078125,20735.779296875,20864.3203125,3716340000
2017-03-10,20902.98046875,20902.98046875,21022.2109375,20781.2890625,20919.009765625,3432950000
2017-03-13,20881.48046875,20881.48046875,20981.189453125,20790.01953125,20899.279296875,3133900000
2017-03-14,20837.369140625,20837.369140625,20929.33984375,20733.009765625,20848.599609375,3172630000
2017-03-15,20950.099609375,20950.099609375,21027.9296875,20773.2109375,20874.779296875,3906840000
2017-03-16,20934.55078125,20934.55078125,21059.4609375,20854.05078125,20969.26953125,3365660000
2017-03-17,20914.619140625,20914.619140625,21056.0390625,20835.51953125,20965.369140625,5178040000
2017-03-20,20905.859375,20905.859375,21022.9296875,20821.619140625,20916.26953125,3054930000
2017-03-21,20668.009765625,20668.009765625,21007.279296875,20620.349609375,20956.330078125,4265590000
2017-03-22,20661.30078125,20661.30078125,20760.08984375,20503.369140625,20640.419921875,3572730000
2017-03-23,20656.580078125,20656.580078125,20790.890625,20563.060546875,20645.0703125,3260600000
2017-03-24,20596.720703125,20596.720703125,20783.310546875,20512.390625,20674.44921875,2975130000
2017-03-27,20550.98046875,20550.98046875,20617.580078125,20348.880859375,20488.349609375,3240230000
2017-03-28,20701.5,20701.5,20754.26953125,20465.580078125,20542.140625,3367780000
2017-03-29,20659.3203125,20659.3203125,20751.080078125,20575.380859375,20675.75,3106940000
2017-03-30,20728.490234375,20728.490234375,20797.44921875,20602.720703125,20662.7890625,3158420000
2017-03-31,20663.220703125,20663.220703125,20775.05078125,20605.3203125,20700.33984375,3354110000
2017-04-03,20650.2109375,20650.2109375,20745.2890625,20504.75,20665.169921875,3416400000
2017-04-04,20689.240234375,20689.240234375,20751.0,20558.060546875,20634.939453125,3206240000
2017-04-05,20648.150390625,20648.150390625,20933.4609375,20613.16015625,20745.060546875,3770520000
2017-04-06,20662.94921875,20662.94921875,20768.2109375,20573.029296875,20653.76953125,3201920000
2017-04-07,20656.099609375,20656.099609375,20749.580078125,20575.2109375,20647.810546875,3053150000
2017-04-10,20658.01953125,20658.01953125,20784.669921875,20577.990234375,20668.220703125,2785410000
2017-04-11,20651.30078125,20651.30078125,20712.900390625,20491.740234375,20644.3203125,3117420000
2017-04-12,20591.859375,20591.859375,20705.580078125,20508.619140625,20637.94921875,3196950000
2017-04-13,20453.25,20453.25,20661.779296875,20435.650390625,20561.689453125,3143890000
2017-04-17,20636.919921875,20636.919921875,20665.140625,20455.19921875,20484.75,2824710000
2017-04-18,20523.279296875,20523.279296875,20663.630859375,20412.5703125,20561.390625,3269840000
2017-04-19,20404.490234375,20404.490234375,20603.08984375,20349.009765625,20503.51953125,3519900000
2017-04-20,20578.7109375,20578.7109375,20656.029296875,20383.330078125,20406.6796875,3647420000
2017-04-21,20547.759765625,20547.759765625,20676.16015625,20468.900390625,20578.099609375,3503360000
2017-04-24,20763.890625,20763.890625,20861.060546875,20654.900390625,20723.58984375,3690650000
2017-04-25,20996.119140625,20996.119140625,21091.55078125,20853.359375,20915.509765625,3995240000
2017-04-26,20975.08984375,20975.08984375,21150.19921875,20893.259765625,21009.94921875,4105920000
2017-04-27,20981.330078125,20981.330078125,21086.900390625,20877.369140625,20991.119140625,4098460000
2017-04-28,20940.509765625,20940.509765625,21050.05078125,20858.599609375,20987.390625,3718270000
2017-05-01,20913.4609375,20913.4609375,21048.740234375,20841.830078125,20962.73046875,3199240000
2017-05-02,20949.890625,20949.890625,21033.890625,20810.2890625,20941.189453125,3813680000
2017-05-03,20957.900390625,20957.900390625,21044.83984375,20802.080078125,20915.0,3893990000
2017-05-04,20951.470703125,20951.470703125,21060.220703125,20821.759765625,20987.830078125,4362540000
2017-05-05,21006.939453125,21006.939453125,21052.7890625,20838.5703125,20929.0390625,3540140000
2017-05-08,21012.279296875,21012.279296875,21092.099609375,20899.69921875,20991.259765625,3429440000
2017-05-09,20975.779296875,20975.779296875,21110.720703125,20895.380859375,21022.279296875,3653590000
2017-05-10,20943.109375,20943.109375,21016.869140625,20795.220703125,20958.490234375,3643530000
2017-05-11,20919.419921875,20919.419921875,20990.08984375,20752.970703125,20925.720703125,3727420000
2017-05-12,20896.609375,20896.609375,20975.16015625,20805.2890625,20893.189453125,3305630000
2017-05-15,20981.939453125,20981.939453125,21072.44921875,20862.880859375,20923.630859375,3473600000
2017-05-16,20979.75,20979.75,21106.26953125,20877.0703125,20984.48046875,3420790000
2017-05-17,20606.9296875,20606.9296875,20903.94921875,20550.880859375,20846.169921875,4163000000
2017-05-18,20663.01953125,20663.01953125,20793.4296875,20463.630859375,20579.650390625,4319420000
2017-05-19,20804.83984375,20804.83984375,20893.740234375,20619.669921875,20698.279296875,3825160000
2017-05-22,20894.830078125,20894.830078125,20991.76953125,20781.490234375,20867.76953125,3172830000
